customer_id,month,policy_start,months_to_renewal,customer_age,vehicle_value,has_claimed,claim_processing_days,vehicle_changed,renewal_status,churn_next_month
4561,1,8/31/2020,6,34,44060,0,,0,Pending,0
4561,2,8/31/2020,5,34,44060,0,,0,Pending,0
4561,3,8/31/2020,4,34,44060,0,,0,Pending,0
4561,4,8/31/2020,3,34,44060,0,,0,Pending,0
4561,5,8/31/2020,2,34,44060,0,,0,Pending,0
4561,6,8/31/2020,1,34,44060,0,,0,Renewed,1
4562,1,1/27/2020,6,26,20225,0,,0,Pending,0
4562,2,1/27/2020,5,26,20225,0,,0,Pending,0
4562,3,1/27/2020,4,26,20225,0,,0,Pending,0
4562,4,1/27/2020,3,26,20225,0,,0,Pending,0
4562,5,1/27/2020,2,26,20225,0,,0,Pending,0
4562,6,1/27/2020,1,26,20225,1,31.97886612,0,Renewed,0
4563,1,7/4/2020,6,36,27108,0,,0,Pending,0
4563,2,7/4/2020,5,36,27108,1,52.54600429,0,Pending,0
4563,3,7/4/2020,4,36,27108,1,23.8302916,0,Pending,0
4563,4,7/4/2020,3,36,27108,0,,0,Pending,0
4563,5,7/4/2020,2,36,27108,0,,0,Pending,0
4563,6,7/4/2020,1,36,27108,0,,1,Renewed,1
4564,1,7/7/2020,6,54,16306,0,,0,Pending,0
4564,2,7/7/2020,5,54,16306,0,,1,Pending,0
4564,3,7/7/2020,4,54,16306,0,,0,Pending,0
4564,4,7/7/2020,3,54,16306,0,,0,Pending,0
4564,5,7/7/2020,2,54,16306,1,20.22173425,0,Pending,0
4564,6,7/7/2020,1,54,16306,0,,0,Renewed,0
4565,1,1/12/2020,6,54,24504,0,,0,Pending,0
4565,2,1/12/2020,5,54,24504,1,30.62871991,0,Pending,0
4565,3,1/12/2020,4,54,24504,0,,0,Pending,0
4565,4,1/12/2020,3,54,24504,1,65.37762099,0,Pending,0
4565,5,1/12/2020,2,54,24504,0,,0,Pending,0
4565,6,1/12/2020,1,54,24504,1,95.55247684,0,Not Renewed,1
4566,1,2/4/2020,6,26,26904,1,38.91613379,0,Pending,0
4566,2,2/4/2020,5,26,26904,0,,0,Pending,0
4566,3,2/4/2020,4,26,26904,1,38.56024135,0,Pending,0
4566,4,2/4/2020,3,26,26904,0,,0,Pending,0
4566,5,2/4/2020,2,26,26904,1,61.69862027,0,Pending,0
4566,6,2/4/2020,1,26,26904,0,,0,Not Renewed,1
4567,1,12/9/2020,6,39,14010,0,,0,Pending,0
4567,2,12/9/2020,5,39,14010,0,,0,Pending,0
4567,3,12/9/2020,4,39,14010,0,,0,Pending,0
4567,4,12/9/2020,3,39,14010,0,,0,Pending,0
4567,5,12/9/2020,2,39,14010,0,,0,Pending,0
4567,6,12/9/2020,1,39,14010,0,,0,Not Renewed,1
4568,1,10/16/2020,6,29,43808,1,11.09190055,0,Pending,0
4568,2,10/16/2020,5,29,43808,0,,0,Pending,0
4568,3,10/16/2020,4,29,43808,1,20.48439026,0,Pending,0
4568,4,10/16/2020,3,29,43808,1,15.49090276,1,Pending,0
4568,5,10/16/2020,2,29,43808,1,1.0,0,Pending,0
4568,6,10/16/2020,1,29,43808,1,28.04411911,0,Not Renewed,1
4569,1,4/26/2020,6,37,49466,0,,0,Pending,0
4569,2,4/26/2020,5,37,49466,0,,0,Pending,0
4569,3,4/26/2020,4,37,49466,0,,0,Pending,0
4569,4,4/26/2020,3,37,49466,0,,0,Pending,0
4569,5,4/26/2020,2,37,49466,1,47.28795983,0,Pending,0
4569,6,4/26/2020,1,37,49466,1,44.90445764,0,Renewed,0
4570,1,5/13/2020,6,34,29414,0,,0,Pending,0
4570,2,5/13/2020,5,34,29414,1,7.046124343,1,Pending,0
4570,3,5/13/2020,4,34,29414,0,,0,Pending,0
4570,4,5/13/2020,3,34,29414,0,,0,Pending,0
4570,5,5/13/2020,2,34,29414,0,,0,Pending,0
4570,6,5/13/2020,1,34,29414,0,,0,Renewed,0
4571,1,2/27/2020,6,31,24099,0,,0,Pending,0
4571,2,2/27/2020,5,31,24099,0,,0,Pending,0
4571,3,2/27/2020,4,31,24099,0,,0,Pending,0
4571,4,2/27/2020,3,31,24099,0,,0,Pending,0
4571,5,2/27/2020,2,31,24099,0,,0,Pending,0
4571,6,2/27/2020,1,31,24099,1,10.4866838,0,Renewed,0
4572,1,9/28/2020,6,45,26827,0,,1,Pending,0
4572,2,9/28/2020,5,45,26827,0,,0,Pending,0
4572,3,9/28/2020,4,45,26827,0,,0,Pending,0
4572,4,9/28/2020,3,45,26827,0,,0,Pending,0
4572,5,9/28/2020,2,45,26827,1,50.22459676,0,Pending,0
4572,6,9/28/2020,1,45,26827,0,,0,Renewed,0
4573,1,7/25/2020,6,53,30228,0,,0,Pending,0
4573,2,7/25/2020,5,53,30228,0,,0,Pending,0
4573,3,7/25/2020,4,53,30228,0,,0,Pending,0
4573,4,7/25/2020,3,53,30228,0,,1,Pending,0
4573,5,7/25/2020,2,53,30228,0,,0,Pending,0
4573,6,7/25/2020,1,53,30228,0,,0,Renewed,1
4574,1,2/21/2020,6,39,12233,0,,0,Pending,0
4574,2,2/21/2020,5,39,12233,0,,0,Pending,0
4574,3,2/21/2020,4,39,12233,0,,0,Pending,0
4574,4,2/21/2020,3,39,12233,0,,0,Pending,0
4574,5,2/21/2020,2,39,12233,1,17.80049421,1,Pending,0
4574,6,2/21/2020,1,39,12233,0,,0,Renewed,0
4575,1,2/26/2020,6,28,32496,1,26.50157885,0,Pending,0
4575,2,2/26/2020,5,28,32496,0,,0,Pending,0
4575,3,2/26/2020,4,28,32496,0,,0,Pending,0
4575,4,2/26/2020,3,28,32496,1,29.77733721,0,Pending,0
4575,5,2/26/2020,2,28,32496,0,,0,Pending,0
4575,6,2/26/2020,1,28,32496,0,,0,Renewed,0
4576,1,1/4/2020,6,53,38991,0,,0,Pending,0
4576,2,1/4/2020,5,53,38991,1,56.2260894,0,Pending,0
4576,3,1/4/2020,4,53,38991,0,,0,Pending,0
4576,4,1/4/2020,3,53,38991,0,,0,Pending,0
4576,5,1/4/2020,2,53,38991,0,,0,Pending,0
4576,6,1/4/2020,1,53,38991,0,,0,Renewed,0
4577,1,4/3/2020,6,69,12503,0,,0,Pending,0
4577,2,4/3/2020,5,69,12503,0,,1,Pending,0
4577,3,4/3/2020,4,69,12503,0,,0,Pending,0
4577,4,4/3/2020,3,69,12503,0,,0,Pending,0
4577,5,4/3/2020,2,69,12503,1,21.97337169,0,Pending,0
4577,6,4/3/2020,1,69,12503,1,26.48002644,0,Not Renewed,1
4578,1,10/30/2020,6,26,12885,0,,0,Pending,0
4578,2,10/30/2020,5,26,12885,0,,0,Pending,0
4578,3,10/30/2020,4,26,12885,0,,0,Pending,0
4578,4,10/30/2020,3,26,12885,0,,0,Pending,0
4578,5,10/30/2020,2,26,12885,1,22.40765138,0,Pending,0
4578,6,10/30/2020,1,26,12885,0,,1,Not Renewed,1
4579,1,8/1/2020,6,67,17030,0,,0,Pending,0
4579,2,8/1/2020,5,67,17030,0,,0,Pending,0
4579,3,8/1/2020,4,67,17030,1,55.93207323,0,Pending,0
4579,4,8/1/2020,3,67,17030,0,,0,Pending,0
4579,5,8/1/2020,2,67,17030,0,,0,Pending,0
4579,6,8/1/2020,1,67,17030,0,,0,Renewed,0
4580,1,1/29/2020,6,37,21772,1,30.50256627,0,Pending,0
4580,2,1/29/2020,5,37,21772,1,29.99564013,0,Pending,0
4580,3,1/29/2020,4,37,21772,1,69.97998681,0,Pending,0
4580,4,1/29/2020,3,37,21772,0,,1,Pending,0
4580,5,1/29/2020,2,37,21772,0,,0,Pending,0
4580,6,1/29/2020,1,37,21772,0,,0,Renewed,0
4581,1,12/19/2020,6,66,22856,0,,0,Pending,0
4581,2,12/19/2020,5,66,22856,0,,0,Pending,0
4581,3,12/19/2020,4,66,22856,0,,0,Pending,0
4581,4,12/19/2020,3,66,22856,0,,0,Pending,0
4581,5,12/19/2020,2,66,22856,0,,0,Pending,0
4581,6,12/19/2020,1,66,22856,1,29.05116741,0,Renewed,0
4582,1,4/5/2020,6,27,26014,0,,0,Pending,0
4582,2,4/5/2020,5,27,26014,0,,0,Pending,0
4582,3,4/5/2020,4,27,26014,0,,0,Pending,0
4582,4,4/5/2020,3,27,26014,0,,0,Pending,0
4582,5,4/5/2020,2,27,26014,0,,0,Pending,0
4582,6,4/5/2020,1,27,26014,0,,1,Renewed,0
4583,1,1/24/2020,6,36,49486,0,,0,Pending,0
4583,2,1/24/2020,5,36,49486,0,,1,Pending,0
4583,3,1/24/2020,4,36,49486,0,,0,Pending,0
4583,4,1/24/2020,3,36,49486,0,,0,Pending,0
4583,5,1/24/2020,2,36,49486,1,27.22627898,0,Pending,0
4583,6,1/24/2020,1,36,49486,0,,0,Renewed,0
4584,1,7/5/2020,6,39,36413,0,,0,Pending,0
4584,2,7/5/2020,5,39,36413,0,,0,Pending,0
4584,3,7/5/2020,4,39,36413,0,,0,Pending,0
4584,4,7/5/2020,3,39,36413,0,,0,Pending,0
4584,5,7/5/2020,2,39,36413,0,,0,Pending,0
4584,6,7/5/2020,1,39,36413,0,,0,Not Renewed,0
4585,1,9/8/2020,6,69,27972,1,8.13408305,0,Pending,0
4585,2,9/8/2020,5,69,27972,0,,0,Pending,0
4585,3,9/8/2020,4,69,27972,0,,0,Pending,0
4585,4,9/8/2020,3,69,27972,0,,0,Pending,0
4585,5,9/8/2020,2,69,27972,0,,0,Pending,0
4585,6,9/8/2020,1,69,27972,0,,0,Renewed,0
4586,1,6/8/2020,6,46,41280,0,,1,Pending,0
4586,2,6/8/2020,5,46,41280,0,,0,Pending,0
4586,3,6/8/2020,4,46,41280,0,,0,Pending,0
4586,4,6/8/2020,3,46,41280,0,,1,Pending,0
4586,5,6/8/2020,2,46,41280,0,,0,Pending,0
4586,6,6/8/2020,1,46,41280,0,,0,Renewed,0
4587,1,10/7/2020,6,58,18532,0,,0,Pending,0
4587,2,10/7/2020,5,58,18532,0,,1,Pending,0
4587,3,10/7/2020,4,58,18532,0,,1,Pending,0
4587,4,10/7/2020,3,58,18532,0,,0,Pending,0
4587,5,10/7/2020,2,58,18532,0,,1,Pending,0
4587,6,10/7/2020,1,58,18532,0,,0,Renewed,1
4588,1,3/12/2020,6,50,38583,0,,0,Pending,0
4588,2,3/12/2020,5,50,38583,0,,0,Pending,0
4588,3,3/12/2020,4,50,38583,0,,0,Pending,0
4588,4,3/12/2020,3,50,38583,1,8.362128585,0,Pending,0
4588,5,3/12/2020,2,50,38583,0,,0,Pending,0
4588,6,3/12/2020,1,50,38583,0,,0,Renewed,0
4589,1,12/25/2020,6,69,30082,0,,0,Pending,0
4589,2,12/25/2020,5,69,30082,0,,0,Pending,0
4589,3,12/25/2020,4,69,30082,1,83.24563797,0,Pending,0
4589,4,12/25/2020,3,69,30082,1,26.21855082,0,Pending,0
4589,5,12/25/2020,2,69,30082,0,,0,Pending,0
4589,6,12/25/2020,1,69,30082,0,,0,Renewed,1
4590,1,4/7/2020,6,37,30010,1,9.146820418,0,Pending,0
4590,2,4/7/2020,5,37,30010,1,88.08889358,0,Pending,0
4590,3,4/7/2020,4,37,30010,0,,0,Pending,0
4590,4,4/7/2020,3,37,30010,0,,0,Pending,0
4590,5,4/7/2020,2,37,30010,1,29.7434144,0,Pending,0
4590,6,4/7/2020,1,37,30010,0,,0,Renewed,0
4591,1,7/23/2020,6,49,38194,0,,0,Pending,0
4591,2,7/23/2020,5,49,38194,0,,0,Pending,0
4591,3,7/23/2020,4,49,38194,0,,0,Pending,0
4591,4,7/23/2020,3,49,38194,0,,0,Pending,0
4591,5,7/23/2020,2,49,38194,0,,0,Pending,0
4591,6,7/23/2020,1,49,38194,0,,0,Renewed,0
4592,1,1/6/2020,6,36,22655,0,,0,Pending,0
4592,2,1/6/2020,5,36,22655,1,79.23732693,0,Pending,0
4592,3,1/6/2020,4,36,22655,1,24.10125207,0,Pending,0
4592,4,1/6/2020,3,36,22655,1,38.83603201,0,Pending,0
4592,5,1/6/2020,2,36,22655,1,37.37515031,0,Pending,0
4592,6,1/6/2020,1,36,22655,0,,0,Not Renewed,1
4593,1,12/3/2020,6,44,48515,0,,0,Pending,0
4593,2,12/3/2020,5,44,48515,0,,0,Pending,0
4593,3,12/3/2020,4,44,48515,1,6.828856468,0,Pending,0
4593,4,12/3/2020,3,44,48515,0,,0,Pending,0
4593,5,12/3/2020,2,44,48515,0,,0,Pending,0
4593,6,12/3/2020,1,44,48515,0,,0,Renewed,0
4594,1,8/11/2020,6,54,20494,0,,0,Pending,0
4594,2,8/11/2020,5,54,20494,1,20.55717977,0,Pending,0
4594,3,8/11/2020,4,54,20494,0,,0,Pending,0
4594,4,8/11/2020,3,54,20494,1,42.43143058,0,Pending,0
4594,5,8/11/2020,2,54,20494,0,,0,Pending,0
4594,6,8/11/2020,1,54,20494,0,,0,Renewed,0
4595,1,6/2/2020,6,52,39136,0,,0,Pending,0
4595,2,6/2/2020,5,52,39136,0,,0,Pending,0
4595,3,6/2/2020,4,52,39136,1,3.604886444,0,Pending,0
4595,4,6/2/2020,3,52,39136,0,,0,Pending,0
4595,5,6/2/2020,2,52,39136,0,,0,Pending,0
4595,6,6/2/2020,1,52,39136,0,,0,Not Renewed,1
4596,1,10/24/2020,6,63,13420,0,,0,Pending,0
4596,2,10/24/2020,5,63,13420,1,19.46624313,0,Pending,0
4596,3,10/24/2020,4,63,13420,1,16.85685264,0,Pending,0
4596,4,10/24/2020,3,63,13420,0,,0,Pending,0
4596,5,10/24/2020,2,63,13420,0,,1,Pending,0
4596,6,10/24/2020,1,63,13420,0,,0,Not Renewed,1
4597,1,1/12/2020,6,45,45632,0,,0,Pending,0
4597,2,1/12/2020,5,45,45632,1,41.34966724,1,Pending,0
4597,3,1/12/2020,4,45,45632,0,,0,Pending,0
4597,4,1/12/2020,3,45,45632,0,,0,Pending,0
4597,5,1/12/2020,2,45,45632,0,,0,Pending,0
4597,6,1/12/2020,1,45,45632,1,14.39848077,0,Renewed,0
4598,1,12/4/2020,6,64,15540,1,25.29612409,0,Pending,0
4598,2,12/4/2020,5,64,15540,0,,0,Pending,0
4598,3,12/4/2020,4,64,15540,0,,0,Pending,0
4598,4,12/4/2020,3,64,15540,0,,0,Pending,0
4598,5,12/4/2020,2,64,15540,0,,0,Pending,0
4598,6,12/4/2020,1,64,15540,0,,0,Renewed,0
4599,1,12/9/2020,6,42,24173,0,,0,Pending,0
4599,2,12/9/2020,5,42,24173,0,,0,Pending,0
4599,3,12/9/2020,4,42,24173,1,10.23985616,0,Pending,0
4599,4,12/9/2020,3,42,24173,1,16.23757864,0,Pending,0
4599,5,12/9/2020,2,42,24173,0,,0,Pending,0
4599,6,12/9/2020,1,42,24173,1,18.44407219,0,Not Renewed,1
4600,1,1/3/2020,6,39,32393,1,42.73937736,0,Pending,0
4600,2,1/3/2020,5,39,32393,0,,0,Pending,0
4600,3,1/3/2020,4,39,32393,0,,0,Pending,0
4600,4,1/3/2020,3,39,32393,0,,0,Pending,0
4600,5,1/3/2020,2,39,32393,0,,0,Pending,0
4600,6,1/3/2020,1,39,32393,0,,0,Renewed,0
4601,1,8/17/2020,6,58,17336,0,,0,Pending,0
4601,2,8/17/2020,5,58,17336,0,,0,Pending,0
4601,3,8/17/2020,4,58,17336,0,,0,Pending,0
4601,4,8/17/2020,3,58,17336,1,1.383392948,0,Pending,0
4601,5,8/17/2020,2,58,17336,1,19.50863687,0,Pending,0
4601,6,8/17/2020,1,58,17336,1,12.55481194,1,Not Renewed,1
4602,1,1/24/2020,6,31,29801,0,,0,Pending,0
4602,2,1/24/2020,5,31,29801,1,22.34710115,0,Pending,0
4602,3,1/24/2020,4,31,29801,0,,0,Pending,0
4602,4,1/24/2020,3,31,29801,0,,0,Pending,0
4602,5,1/24/2020,2,31,29801,0,,0,Pending,0
4602,6,1/24/2020,1,31,29801,0,,0,Renewed,0
4603,1,5/16/2020,6,54,35945,0,,0,Pending,0
4603,2,5/16/2020,5,54,35945,1,28.07228127,0,Pending,0
4603,3,5/16/2020,4,54,35945,1,32.42142643,0,Pending,0
4603,4,5/16/2020,3,54,35945,1,35.55479318,0,Pending,0
4603,5,5/16/2020,2,54,35945,0,,0,Pending,0
4603,6,5/16/2020,1,54,35945,1,26.17824321,0,Not Renewed,1
4604,1,2/19/2020,6,53,38776,1,42.0484904,1,Pending,0
4604,2,2/19/2020,5,53,38776,0,,0,Pending,0
4604,3,2/19/2020,4,53,38776,0,,0,Pending,0
4604,4,2/19/2020,3,53,38776,0,,0,Pending,0
4604,5,2/19/2020,2,53,38776,0,,0,Pending,0
4604,6,2/19/2020,1,53,38776,0,,0,Renewed,1
4605,1,2/7/2020,6,43,27736,0,,0,Pending,0
4605,2,2/7/2020,5,43,27736,0,,0,Pending,0
4605,3,2/7/2020,4,43,27736,0,,0,Pending,0
4605,4,2/7/2020,3,43,27736,1,70.077874,0,Pending,0
4605,5,2/7/2020,2,43,27736,1,77.20891559,0,Pending,0
4605,6,2/7/2020,1,43,27736,0,,0,Renewed,1
4606,1,5/29/2020,6,67,18187,0,,0,Pending,0
4606,2,5/29/2020,5,67,18187,0,,0,Pending,0
4606,3,5/29/2020,4,67,18187,0,,0,Pending,0
4606,4,5/29/2020,3,67,18187,0,,0,Pending,0
4606,5,5/29/2020,2,67,18187,0,,0,Pending,0
4606,6,5/29/2020,1,67,18187,0,,0,Not Renewed,1
4607,1,12/19/2020,6,61,30816,0,,0,Pending,0
4607,2,12/19/2020,5,61,30816,1,4.969878604,0,Pending,0
4607,3,12/19/2020,4,61,30816,0,,0,Pending,0
4607,4,12/19/2020,3,61,30816,0,,0,Pending,0
4607,5,12/19/2020,2,61,30816,0,,0,Pending,0
4607,6,12/19/2020,1,61,30816,0,,0,Renewed,0
4608,1,7/23/2020,6,25,49726,0,,0,Pending,0
4608,2,7/23/2020,5,25,49726,0,,0,Pending,0
4608,3,7/23/2020,4,25,49726,0,,0,Pending,0
4608,4,7/23/2020,3,25,49726,1,27.7829842,0,Pending,0
4608,5,7/23/2020,2,25,49726,1,27.96687598,0,Pending,0
4608,6,7/23/2020,1,25,49726,0,,0,Renewed,0
4609,1,7/18/2020,6,50,31961,1,93.12124533,0,Pending,0
4609,2,7/18/2020,5,50,31961,0,,0,Pending,0
4609,3,7/18/2020,4,50,31961,0,,0,Pending,0
4609,4,7/18/2020,3,50,31961,1,32.94736641,0,Pending,0
4609,5,7/18/2020,2,50,31961,0,,0,Pending,0
4609,6,7/18/2020,1,50,31961,0,,0,Renewed,0
4610,1,1/24/2020,6,53,43139,0,,0,Pending,0
4610,2,1/24/2020,5,53,43139,0,,0,Pending,0
4610,3,1/24/2020,4,53,43139,0,,0,Pending,0
4610,4,1/24/2020,3,53,43139,1,35.16148049,0,Pending,0
4610,5,1/24/2020,2,53,43139,1,35.65481956,0,Pending,0
4610,6,1/24/2020,1,53,43139,0,,0,Renewed,1
4611,1,4/27/2020,6,31,23239,0,,0,Pending,0
4611,2,4/27/2020,5,31,23239,0,,0,Pending,0
4611,3,4/27/2020,4,31,23239,0,,0,Pending,0
4611,4,4/27/2020,3,31,23239,0,,0,Pending,0
4611,5,4/27/2020,2,31,23239,0,,0,Pending,0
4611,6,4/27/2020,1,31,23239,0,,0,Renewed,0
4612,1,3/10/2020,6,28,46001,0,,0,Pending,0
4612,2,3/10/2020,5,28,46001,0,,0,Pending,0
4612,3,3/10/2020,4,28,46001,0,,0,Pending,0
4612,4,3/10/2020,3,28,46001,1,49.59102399,0,Pending,0
4612,5,3/10/2020,2,28,46001,0,,1,Pending,0
4612,6,3/10/2020,1,28,46001,0,,1,Renewed,1
4613,1,7/28/2020,6,64,38486,0,,0,Pending,0
4613,2,7/28/2020,5,64,38486,1,22.44430238,0,Pending,0
4613,3,7/28/2020,4,64,38486,0,,0,Pending,0
4613,4,7/28/2020,3,64,38486,0,,0,Pending,0
4613,5,7/28/2020,2,64,38486,0,,0,Pending,0
4613,6,7/28/2020,1,64,38486,1,27.58574197,0,Renewed,1
4614,1,2/27/2020,6,31,29743,0,,0,Pending,0
4614,2,2/27/2020,5,31,29743,1,29.62250755,0,Pending,0
4614,3,2/27/2020,4,31,29743,1,37.84681871,0,Pending,0
4614,4,2/27/2020,3,31,29743,0,,0,Pending,0
4614,5,2/27/2020,2,31,29743,0,,1,Pending,0
4614,6,2/27/2020,1,31,29743,1,10.70073196,0,Not Renewed,1
4615,1,1/28/2020,6,65,25032,0,,0,Pending,0
4615,2,1/28/2020,5,65,25032,0,,0,Pending,0
4615,3,1/28/2020,4,65,25032,0,,0,Pending,0
4615,4,1/28/2020,3,65,25032,0,,0,Pending,0
4615,5,1/28/2020,2,65,25032,0,,1,Pending,0
4615,6,1/28/2020,1,65,25032,0,,0,Renewed,0
4616,1,6/6/2020,6,57,27283,0,,0,Pending,0
4616,2,6/6/2020,5,57,27283,0,,0,Pending,0
4616,3,6/6/2020,4,57,27283,0,,0,Pending,0
4616,4,6/6/2020,3,57,27283,0,,0,Pending,0
4616,5,6/6/2020,2,57,27283,0,,0,Pending,0
4616,6,6/6/2020,1,57,27283,0,,0,Not Renewed,0
4617,1,12/24/2020,6,29,28540,1,22.14484254,0,Pending,0
4617,2,12/24/2020,5,29,28540,1,7.116336748,0,Pending,0
4617,3,12/24/2020,4,29,28540,0,,0,Pending,0
4617,4,12/24/2020,3,29,28540,1,19.23358624,0,Pending,0
4617,5,12/24/2020,2,29,28540,0,,0,Pending,0
4617,6,12/24/2020,1,29,28540,0,,0,Renewed,0
4618,1,10/1/2020,6,41,31994,0,,0,Pending,0
4618,2,10/1/2020,5,41,31994,0,,0,Pending,0
4618,3,10/1/2020,4,41,31994,0,,0,Pending,0
4618,4,10/1/2020,3,41,31994,0,,0,Pending,0
4618,5,10/1/2020,2,41,31994,1,18.80147407,0,Pending,0
4618,6,10/1/2020,1,41,31994,0,,0,Renewed,0
4619,1,9/20/2020,6,58,26799,0,,0,Pending,0
4619,2,9/20/2020,5,58,26799,0,,0,Pending,0
4619,3,9/20/2020,4,58,26799,1,26.92395896,0,Pending,0
4619,4,9/20/2020,3,58,26799,1,27.4640806,0,Pending,0
4619,5,9/20/2020,2,58,26799,0,,0,Pending,0
4619,6,9/20/2020,1,58,26799,0,,0,Not Renewed,1
4620,1,7/26/2020,6,50,14577,0,,0,Pending,0
4620,2,7/26/2020,5,50,14577,0,,0,Pending,0
4620,3,7/26/2020,4,50,14577,0,,0,Pending,0
4620,4,7/26/2020,3,50,14577,0,,0,Pending,0
4620,5,7/26/2020,2,50,14577,0,,0,Pending,0
4620,6,7/26/2020,1,50,14577,0,,0,Renewed,0
4621,1,8/25/2020,6,40,26575,0,,0,Pending,0
4621,2,8/25/2020,5,40,26575,1,45.49005666,0,Pending,0
4621,3,8/25/2020,4,40,26575,0,,0,Pending,0
4621,4,8/25/2020,3,40,26575,0,,0,Pending,0
4621,5,8/25/2020,2,40,26575,1,23.60983362,0,Pending,0
4621,6,8/25/2020,1,40,26575,0,,0,Not Renewed,1
4622,1,7/18/2020,6,57,38764,1,40.4856788,0,Pending,0
4622,2,7/18/2020,5,57,38764,0,,0,Pending,0
4622,3,7/18/2020,4,57,38764,0,,0,Pending,0
4622,4,7/18/2020,3,57,38764,1,58.61282534,0,Pending,0
4622,5,7/18/2020,2,57,38764,0,,0,Pending,0
4622,6,7/18/2020,1,57,38764,0,,0,Renewed,1
4623,1,7/7/2020,6,28,45577,0,,0,Pending,0
4623,2,7/7/2020,5,28,45577,0,,0,Pending,0
4623,3,7/7/2020,4,28,45577,1,76.49281354,0,Pending,0
4623,4,7/7/2020,3,28,45577,0,,0,Pending,0
4623,5,7/7/2020,2,28,45577,1,38.77769687,0,Pending,0
4623,6,7/7/2020,1,28,45577,0,,0,Renewed,0
4624,1,10/6/2020,6,55,47344,0,,0,Pending,0
4624,2,10/6/2020,5,55,47344,1,32.9894356,1,Pending,0
4624,3,10/6/2020,4,55,47344,0,,0,Pending,0
4624,4,10/6/2020,3,55,47344,0,,0,Pending,0
4624,5,10/6/2020,2,55,47344,0,,0,Pending,0
4624,6,10/6/2020,1,55,47344,0,,1,Renewed,1
4625,1,11/14/2020,6,62,20431,0,,0,Pending,0
4625,2,11/14/2020,5,62,20431,0,,0,Pending,0
4625,3,11/14/2020,4,62,20431,0,,0,Pending,0
4625,4,11/14/2020,3,62,20431,1,89.49419197,0,Pending,0
4625,5,11/14/2020,2,62,20431,0,,0,Pending,0
4625,6,11/14/2020,1,62,20431,0,,0,Not Renewed,1
4626,1,9/19/2020,6,66,46425,0,,0,Pending,0
4626,2,9/19/2020,5,66,46425,0,,0,Pending,0
4626,3,9/19/2020,4,66,46425,0,,0,Pending,0
4626,4,9/19/2020,3,66,46425,0,,0,Pending,0
4626,5,9/19/2020,2,66,46425,1,39.08185516,0,Pending,0
4626,6,9/19/2020,1,66,46425,0,,0,Renewed,1
4627,1,6/5/2020,6,62,22657,0,,0,Pending,0
4627,2,6/5/2020,5,62,22657,0,,0,Pending,0
4627,3,6/5/2020,4,62,22657,0,,0,Pending,0
4627,4,6/5/2020,3,62,22657,0,,0,Pending,0
4627,5,6/5/2020,2,62,22657,1,1.0,0,Pending,0
4627,6,6/5/2020,1,62,22657,1,1.0,0,Not Renewed,1
4628,1,3/2/2020,6,26,30227,0,,0,Pending,0
4628,2,3/2/2020,5,26,30227,0,,0,Pending,0
4628,3,3/2/2020,4,26,30227,1,36.56030425,0,Pending,0
4628,4,3/2/2020,3,26,30227,0,,0,Pending,0
4628,5,3/2/2020,2,26,30227,0,,0,Pending,0
4628,6,3/2/2020,1,26,30227,1,55.99259372,0,Renewed,1
4629,1,9/16/2020,6,55,33248,0,,0,Pending,0
4629,2,9/16/2020,5,55,33248,0,,0,Pending,0
4629,3,9/16/2020,4,55,33248,1,51.83122433,0,Pending,0
4629,4,9/16/2020,3,55,33248,1,28.21903132,0,Pending,0
4629,5,9/16/2020,2,55,33248,1,33.75621573,0,Pending,0
4629,6,9/16/2020,1,55,33248,0,,0,Renewed,1
4630,1,2/12/2020,6,39,29456,1,41.65039839,0,Pending,0
4630,2,2/12/2020,5,39,29456,1,89.56869224,1,Pending,0
4630,3,2/12/2020,4,39,29456,0,,0,Pending,0
4630,4,2/12/2020,3,39,29456,0,,0,Pending,0
4630,5,2/12/2020,2,39,29456,0,,0,Pending,0
4630,6,2/12/2020,1,39,29456,0,,0,Renewed,0
4631,1,7/19/2020,6,39,20612,0,,0,Pending,0
4631,2,7/19/2020,5,39,20612,0,,0,Pending,0
4631,3,7/19/2020,4,39,20612,0,,0,Pending,0
4631,4,7/19/2020,3,39,20612,1,37.51967362,0,Pending,0
4631,5,7/19/2020,2,39,20612,0,,0,Pending,0
4631,6,7/19/2020,1,39,20612,0,,0,Not Renewed,0
4632,1,1/19/2020,6,39,41570,0,,0,Pending,0
4632,2,1/19/2020,5,39,41570,0,,0,Pending,0
4632,3,1/19/2020,4,39,41570,1,38.83834755,0,Pending,0
4632,4,1/19/2020,3,39,41570,0,,0,Pending,0
4632,5,1/19/2020,2,39,41570,1,100.5076853,0,Pending,0
4632,6,1/19/2020,1,39,41570,0,,0,Renewed,0
4633,1,6/13/2020,6,63,24276,0,,0,Pending,0
4633,2,6/13/2020,5,63,24276,1,28.92788061,0,Pending,0
4633,3,6/13/2020,4,63,24276,0,,1,Pending,0
4633,4,6/13/2020,3,63,24276,0,,0,Pending,0
4633,5,6/13/2020,2,63,24276,0,,0,Pending,0
4633,6,6/13/2020,1,63,24276,0,,0,Renewed,0
4634,1,4/17/2020,6,29,32695,0,,0,Pending,0
4634,2,4/17/2020,5,29,32695,0,,0,Pending,0
4634,3,4/17/2020,4,29,32695,0,,0,Pending,0
4634,4,4/17/2020,3,29,32695,0,,0,Pending,0
