customer_id,month,data_usage_mb,login_attempts,bill_amount,payment_delay_days,network_latency_ms,packet_loss_percent,download_speed_mbps,churn_next_month
4120,6,549.76,9,74.83,5,61.46,0.44,109.94,1
4121,1,494.47,18,65.74,6,53.52,0.33,122.16,0
4121,2,449.35,15,56.21,5,49.27,0.98,84.59,0
4121,3,551.05,17,69.79,6,47.56,0.24,56.05,0
4121,4,473.92,15,60.82,10,36.43,1.68,73.93,0
4121,5,551.74,21,66.38,5,54.52,1.21,63.63,0
4121,6,622.12,18,64.61,6,44.26,0.59,92.38,0
4122,1,475.16,22,44.82,2,56.28,0.11,94.81,0
4122,2,533.57,22,45.85,9,49.75,1.65,119.45,0
4122,3,527.31,22,53.99,9,54.81,0.37,104.61,0
4122,4,488.22,22,45.37,13,72.48,1.14,94.15,0
4122,5,494.4,15,41.18,7,58.08,0.73,117.61,0
4122,6,450.53,17,57.04,6,51.34,0.7,91.38,0
4123,1,596.2,22,55.08,2,59.6,0.16,69.94,0
4123,2,491.67,26,45.2,3,47.85,0.6,132.48,0
4123,3,517.19,26,47.07,1,46.32,1.79,94,0
4123,4,464.63,28,49.54,0,42.15,1.03,65.33,0
4123,5,538.45,19,38.6,8,34.25,1.56,96.35,0
4123,6,566.85,28,49.02,7,54.72,1.4,80,0
4124,1,394.74,28,29.42,6,47.78,1.35,119.52,0
4124,2,500.16,27,42.11,12,62.88,1.04,56.03,0
4124,3,435.14,21,39.57,6,29,1.59,107.37,0
4124,4,467.25,27,48.64,9,35.2,1.36,52.2,0
4124,5,474.25,28,45.33,9,53.14,1.84,141.28,0
4124,6,437.35,22,30.86,0,37.22,1.51,106.69,1
4125,1,464.39,11,63.11,14,53.65,1.02,91.93,0
4125,2,465.91,17,59.04,12,57.05,1.75,147.06,0
4125,3,567.97,12,58.36,10,34.14,0.34,87.52,0
4125,4,577.82,17,56.32,8,46.49,1.13,102.84,0
4125,5,566.08,12,57.98,7,50.87,1.34,84.9,0
4125,6,575.1,13,67.18,2,48.32,1.14,152.07,1
4126,1,415.37,23,43.43,4,42.71,1.28,96.77,0
4126,2,520.48,20,39.3,6,48.73,0.91,83.63,0
4126,3,536.09,27,43.02,13,59.54,0.58,120.31,0
4126,4,554.49,23,47.49,0,55.65,1.68,96.19,0
4126,5,599.21,24,50.48,5,58.71,0.75,97.43,0
4126,6,588.56,26,41.85,3,40.59,0.49,108.74,0
4127,1,387.85,14,24.59,5,37.98,1.55,94.3,0
4127,2,344.59,14,38.63,5,48.49,1.97,113.82,0
4127,3,415.13,15,36.9,5,33.63,1.63,90.58,0
4127,4,272.77,22,32.86,5,58.52,0.41,104.05,0
4127,5,409.56,23,32.3,13,60.7,1.1,88.89,0
4127,6,433.06,17,36.81,14,67.65,1.32,87.29,1
4128,1,589.51,20,26.49,13,77.4,1.88,100.71,0
4128,2,554.84,18,22.01,8,51.68,0,88.52,0
4128,3,514.07,14,26.45,8,48.2,1,94.35,0
4128,4,489.73,16,25.59,7,45.53,1.65,102.23,0
4128,5,514.32,22,26.55,6,42.14,0.7,111.39,0
4128,6,559.54,19,29.9,1,60.99,0.31,130.94,0
4129,1,674.78,18,34.08,6,64.29,0.22,124.21,0
4129,2,563.8,21,38.71,13,59.09,1.39,96.38,0
4129,3,569.24,22,33.4,9,43.34,1.59,115.39,0
4129,4,661.21,19,38.51,3,53.12,1.59,130.45,0
4129,5,607.29,15,31.18,9,51.02,1.51,126.35,0
4129,6,605.58,20,23.22,5,34.54,1.03,123.39,1
4130,1,535.37,19,43.59,2,55.65,0.12,130.71,0
4130,2,528.05,21,42.67,5,56.62,0.72,97.63,0
4130,3,492.38,15,43.19,2,58.69,1.56,115.67,0
4130,4,621.5,17,47.42,14,44.46,0.5,117.45,0
4130,5,492.61,21,40.63,13,41.57,1.38,76.02,0
4130,6,543.31,23,54.68,11,53.89,1.63,81.77,0
4131,1,524.72,24,53.25,1,62.93,0.92,86.64,0
4131,2,454,27,51.12,1,50.53,1.95,74,0
4131,3,555.08,27,54.02,11,45.44,1.44,93.68,0
4131,4,472.55,32,43.08,6,65.42,1.51,95.47,0
4131,5,510.19,25,50.14,10,72.87,0.35,132.46,0
4131,6,470.19,32,53.32,2,37.77,0.75,97.26,1
4132,1,493.76,19,51.85,3,56.01,0.96,91.85,0
4132,2,605.69,16,55.9,4,75.65,1.64,82.59,0
4132,3,482.92,21,54.67,5,58.65,1.37,89.6,0
4132,4,558.12,22,53.17,7,37.38,1.03,106.04,0
4132,5,511.66,19,48.85,11,42.33,1.58,62.69,0
4132,6,572.37,14,50.92,13,57.07,1.09,81.86,1
4133,1,514.93,19,45.58,7,43.79,1.1,101.65,0
4133,2,477.71,23,32.65,1,55.04,0.83,112.54,0
4133,3,487.43,23,43.24,5,51.85,1.69,115.71,0
4133,4,505.21,15,41.4,11,40.38,0.86,104.27,0
4133,5,476.85,23,35.37,6,67.51,1.97,108.19,0
4133,6,517.69,20,41.23,10,38.29,1.22,45.78,0
4134,1,378.94,29,35.88,6,54.62,1.37,90.38,0
4134,2,352.88,27,38.84,13,39.96,0.17,105.89,0
4134,3,418.16,24,38.09,14,42.7,0.26,135.69,0
4134,4,469.26,22,44.84,10,19.91,0.47,94.63,0
4134,5,340.02,25,40.46,1,44.43,0.64,103.95,0
4134,6,363.99,26,45.53,8,72.85,1.76,78.82,1
4135,1,431.65,16,48.88,0,51.12,0.22,112.13,0
4135,2,377.44,10,33.77,5,46.33,1.79,106.87,0
4135,3,468.94,16,38.66,6,48.01,0.26,88.32,0
4135,4,403.09,15,33.17,12,59.15,1.78,90.32,0
4135,5,475.16,10,35.21,6,55.31,0.11,69.84,0
4135,6,315.79,9,45.39,4,47.88,0.5,103.22,1
4136,1,344.17,23,59.17,6,41.19,0.93,86.28,0
4136,2,397.17,21,57.56,2,39.15,0.13,95.78,0
4136,3,419.24,23,53.36,1,56.2,0.66,101.44,0
4136,4,366.18,24,54.81,9,62.79,1.96,144.74,0
4136,5,338.43,21,61,14,61.55,1.84,112.15,0
4136,6,314.92,23,58.81,10,45.98,1.03,114.25,1
4137,1,499.74,25,54.44,14,52.03,0.87,103.92,0
4137,2,572.43,23,58.52,12,53.71,1.48,101.22,0
4137,3,464.51,24,64.48,1,46.95,0.3,97.31,0
4137,4,517.42,27,54.54,7,54.28,1.85,120.59,0
4137,5,497.67,25,52.35,12,55.18,0.16,113.84,0
4137,6,557.2,27,50.76,1,56.09,0.39,60.26,0
4138,1,430.11,17,53.41,4,41.62,1.85,96.53,0
4138,2,441.5,23,59.2,9,48.74,1.62,114.3,0
4138,3,433.45,22,46.88,3,46.5,1.28,99.83,0
4138,4,348.07,17,41.79,3,42.67,1.67,99.76,0
4138,5,546.88,22,53.46,8,42.92,0.95,122.66,0
4138,6,278.06,23,53.05,11,30.09,0.27,83.11,1
4139,1,655.47,17,52.72,12,63.28,1.24,59.88,0
4139,2,644.21,22,38.02,2,53.14,0.99,128.85,0
4139,3,661.77,19,50.58,7,57.09,0.74,110.91,0
4139,4,583.48,21,47.27,3,49.99,1.88,113.8,0
4139,5,714.03,19,48.96,4,33.92,0.82,113.84,0
4139,6,695.51,15,36.39,2,52.61,1.34,121.3,0
4140,1,568.92,16,51.78,7,62.07,0.49,95.35,0
4140,2,543.52,13,53.2,9,46.25,1.18,88.48,0
4140,3,664.01,17,57.16,3,31.16,0.49,136.85,0
4140,4,532.65,21,47.5,5,51.47,0.32,112.65,0
4140,5,614.09,15,49.26,9,56.13,1.08,119.77,0
4140,6,651,15,45.41,8,55.9,0.12,84.26,1
4141,1,425.85,17,56.85,11,47.12,0.83,115.03,0
4141,2,499.85,20,50.13,5,43.55,0.7,112.69,0
4141,3,478.34,13,50.87,4,45.72,1.73,143.35,0
4141,4,503,15,54.26,4,60.5,1,68.22,0
4141,5,508.76,14,60.05,2,45.47,1.58,98.74,0
4141,6,397.07,21,64,3,39.43,1.57,86.81,1
4142,1,264.07,19,46.63,6,39.71,1.77,112.05,0
4142,2,280.69,18,47.97,0,52.32,1.33,108.56,0
4142,3,302.07,17,33.7,7,45.8,1.32,91.56,0
4142,4,373.17,21,50.98,10,41.93,1.13,79,0
4142,5,281.91,21,48.19,2,46.16,1.12,96.89,0
4142,6,291.11,15,55.1,13,49.84,0.71,60.14,1
4143,1,551.97,23,52.98,12,29.18,1.08,111.85,0
4143,2,636.65,29,52.55,3,27.47,0.87,123.35,0
4143,3,648.65,21,51.59,9,63.65,1.45,114.74,0
4143,4,513.33,28,48.9,12,57.6,0.47,49.82,0
4143,5,648.43,21,45.7,10,61.78,0.69,71.55,0
4143,6,580.49,24,53.57,7,52.1,0.01,102.71,1
4144,1,339,19,35.81,9,33.97,0.01,73.51,0
4144,2,392.04,15,34.73,9,48.67,0.04,130.34,0
4144,3,422.69,12,44.92,0,55.46,1.26,99.85,0
4144,4,437.28,20,36.43,1,50.05,0.97,71.62,0
4144,5,409.59,20,28.47,8,44.69,0.46,57.87,0
4144,6,379.21,18,37.19,0,32.84,0.4,109.71,0
4145,1,469.81,21,49.4,11,41.54,0.68,103.5,0
4145,2,480,20,59.31,0,53.63,1.99,109.28,0
4145,3,535.69,17,54.63,1,61.18,0.9,100.07,0
4145,4,539.87,24,57.93,8,42.07,0.42,137.37,0
4145,5,535.56,16,53.99,1,39.79,0.68,133.12,0
4145,6,521.29,24,49.76,13,49.97,0.99,111.03,0
4146,1,732.2,13,57.64,4,38.6,0.58,102.74,0
4146,2,720.27,12,61.91,9,43.75,0.39,66.67,0
4146,3,735.43,20,51.44,13,48.31,0.47,89.59,0
4146,4,684.02,17,62.71,11,34.04,0.31,84.07,0
4146,5,646.76,13,56.97,13,52.82,1.48,85.2,0
4146,6,665.43,15,58,13,62.49,0.77,97.95,1
4147,1,533.14,19,61.89,13,39.17,0.07,83.54,0
4147,2,516.99,19,68.93,6,59.19,1.33,105.75,0
4147,3,500.79,18,63.79,3,54.55,1.87,91.48,0
4147,4,398.97,20,64.23,7,62.55,0.91,120.23,0
4147,5,587.71,18,56.45,11,45.08,0.8,112.64,0
4147,6,487.19,20,70.01,9,64.93,0.85,116.3,0
4148,1,356.14,9,30.64,2,39.43,0.61,115.12,0
4148,2,413.35,8,14.85,8,44.75,0.89,115.34,0
4148,3,337.74,9,24.26,0,46.27,0.64,91.73,0
4148,4,370.79,11,15.1,13,65.39,0.01,118.84,0
4148,5,349.89,10,25.65,0,44.08,1.15,57.44,0
4148,6,383.16,8,24.59,5,61.52,1.34,114.02,0
4149,1,619.72,18,31.56,8,37.45,0.53,94.37,0
4149,2,646.21,19,37.54,0,31.46,0.55,55.02,0
4149,3,636.48,24,40.95,2,44.61,0.37,120.43,0
4149,4,610.25,24,28.18,2,58.06,0.92,127.28,0
4149,5,505.53,22,35.93,10,53.83,0.46,122.07,0
4149,6,591.13,17,35.01,13,35.19,0.83,98.82,1
4150,1,549.25,18,44.33,4,40.1,0.65,110.23,0
4150,2,583.47,18,38.5,0,42.72,0.92,61.7,0
4150,3,454.08,20,38.17,0,44.04,0.9,96.48,0
4150,4,495.28,22,40.94,0,56.67,1.57,95.04,0
4150,5,507.71,19,42.88,8,62.66,1.61,117.36,0
4150,6,508.11,16,35,4,54.9,1.1,98.5,0
4151,1,428.69,22,41.59,3,37.39,0.81,114.65,0
4151,2,410.15,22,40.04,5,60.18,1.91,84.38,0
4151,3,404.53,19,43.9,7,47.31,1.18,80.77,0
4151,4,326.5,18,49.95,13,51.14,0.43,100.12,0
4151,5,419.67,25,51.09,13,58.04,0.28,88.11,0
4151,6,428.41,20,43.3,10,51.86,1.04,82.45,0
4152,1,589.67,21,54.44,5,46.25,1.03,116.78,0
4152,2,675.89,19,49.79,4,54.4,0.25,111.56,0
4152,3,654.92,20,49.26,0,60.36,0.34,56.67,0
4152,4,582.24,16,48.27,2,35.21,1.85,93.06,0
4152,5,617.05,15,63.15,2,51.46,1.2,98.89,0
4152,6,628.39,17,42.65,0,41.93,1.43,135.04,0
4153,1,460.9,17,40.96,4,48.87,0.18,91.09,0
4153,2,385,16,42.35,7,33.48,1.89,74.09,0
4153,3,427.57,15,43.88,4,61.31,0.74,93.54,0
4153,4,333.55,15,48.29,10,50.67,1.63,85.07,0
4153,5,365.01,19,40.95,12,62,0.13,81.93,0
4153,6,462.46,13,52.02,1,56.5,1.14,95.47,1
4154,1,572.92,11,56.64,1,68.68,1.37,151.24,0
4154,2,495.75,9,54.3,10,49,0.6,110.83,0
4154,3,532.02,15,49.6,8,67.5,1.82,105.4,0
4154,4,579.8,11,48.94,4,62.48,0.83,82.04,0
4154,5,557.06,10,52.95,6,50.09,0.24,119.18,0
4154,6,549.46,16,52.47,5,45.96,0.87,78.41,0
4155,1,535.61,25,57.7,14,22.84,0.68,113.18,0
4155,2,550.05,21,66.44,7,52.44,1.3,110.7,0
4155,3,597.22,19,57.59,5,45.51,0.35,88.86,0
4155,4,633.48,18,75.51,5,47.24,0.96,78.75,0
4155,5,598.03,22,71.11,6,49.94,0.13,99.64,0
4155,6,595.63,23,74.67,9,41.68,0.4,123.82,1
4156,1,619.61,15,45.93,6,52.89,1.01,118.66,0
4156,2,614.09,22,39.68,0,42.94,0.95,97.61,0
4156,3,676.75,15,36.75,12,54.7,1.32,117.92,0
4156,4,802.85,13,47.05,11,42.99,1.29,138.43,0
4156,5,680.01,16,34.9,3,51.36,1.54,62.07,0
4156,6,644.71,22,42.02,4,35.79,1.66,85.74,1
4157,1,629.19,19,44.36,6,38.29,0.92,109.64,0
4157,2,691.4,20,59.69,13,49.67,1.28,112.53,0
4157,3,603.16,26,58.91,10,43.97,0.07,90.38,0
4157,4,624.4,21,52.02,10,51.26,0.07,103.39,0
4157,5,579.19,28,46.91,1,53.43,1.84,109.1,0
4157,6,615.79,24,50.69,14,46.89,0.78,104.2,1
4158,1,563.17,27,56.81,12,45.42,1.03,66.32,0
4158,2,557.3,30,61.33,11,56.23,0.19,108.2,0
4158,3,488.65,30,52.4,7,56.29,0.03,109.67,0
4158,4,674.36,29,54.45,6,43.55,1.97,119.23,0
4158,5,639.33,26,65.46,6,49.93,1.79,95.16,0
4158,6,662.11,33,51.17,3,66.85,1.04,107.5,0
4159,1,478.78,19,34.37,13,66.55,0.3,62.74,0
4159,2,463.22,26,44.8,14,38.78,0.99,114.64,0
4159,3,420.19,23,37.86,1,54.8,0.55,128,0
4159,4,502.22,21,40.15,5,53.01,1.22,86.84,0
4159,5,533.41,23,47.66,3,33.48,1.33,137.75,0
4159,6,470.03,19,45.11,2,55.95,1.09,88.68,0
4160,1,455.84,22,63.81,10,53.98,0.23,99.57,0
4160,2,347.51,16,61.56,3,43.66,0.07,112.46,0
4160,3,457.11,20,68.1,4,45.29,0.97,68.22,0
4160,4,524.41,19,58.17,4,75.74,1.51,115.27,0
4160,5,491.68,21,57.2,2,55.57,1.3,101.75,0
4160,6,450.33,19,54.09,3,41.68,0.12,68.52,0
4161,1,590.9,14,52.85,8,66.99,0.69,122.52,0
4161,2,500.12,17,63.27,1,61.84,0.06,126.87,0
4161,3,593.2,16,50.32,3,40.49,1.04,68.83,0
4161,4,516.25,13,41.32,1,49.16,1.06,103.18,0
4161,5,622.2,12,51.94,5,42.64,0.35,101.87,0
4161,6,585.18,13,53.88,0,42.5,0.81,90.53,1
4162,1,299.9,25,23.14,9,44.73,1.13,58.32,0
4162,2,272.92,23,35.53,13,48.98,1.74,103.31,0
4162,3,269.35,27,29.91,8,48.68,1.14,100.56,0
4162,4,321.29,28,28.41,11,67.79,0.01,55.43,0
4162,5,207.96,27,33.39,14,31.4,0.25,104.64,0
4162,6,217.08,23,41.5,12,53.52,0.59,134.43,1
4163,1,491.71,24,49.76,11,38.6,1.43,138.51,0
4163,2,434.02,23,47.32,8,41.46,0.05,123.21,0
4163,3,450.77,31,46.79,13,44.82,0.45,95.38,0
4163,4,513.32,23,49.97,4,49.89,0.04,91.96,0
4163,5,483.51,26,51.53,10,61.35,1.07,101.55,0
4163,6,471.23,24,53.34,6,54.55,1.42,99.32,1
4164,1,740.44,24,56.68,12,60.97,0.51,85.06,0
4164,2,654.49,16,49.9,10,32.52,0.9,84.87,0
4164,3,665.14,23,51.06,13,72.78,0.51,104.71,0
4164,4,634.53,24,40.06,1,53.51,0.98,149.65,0
4164,5,581.68,17,58.98,10,38.84,0.24,120.1,0
4164,6,656.94,19,45.81,11,51.91,1.82,123.03,1
4165,1,402.56,22,54.26,2,33.48,0.51,80.18,0
4165,2,312.73,24,49.88,0,58.48,0.59,116.75,0
4165,3,359.21,18,51.93,9,35.68,1.45,97.07,0
4165,4,346.85,19,55.99,13,55.06,1.6,110.08,0
4165,5,358.47,23,53.53,14,26.9,1.7,72.05,0
4165,6,388.45,24,53.13,9,38.08,0.95,118.93,1
4166,1,478.32,23,42.78,10,58.96,0.8,101.19,0
4166,2,350.26,16,61.34,2,39.08,0.03,105.04,0
4166,3,367.83,15,56.24,14,58.99,1.99,106.18,0
4166,4,413.46,19,49.97,6,51.62,1.61,95.46,0
4166,5,307.56,18,53.63,2,59.81,0.35,105.94,0
4166,6,400.8,14,41.64,2,39.34,0.41,109.51,0
4167,1,607.38,19,53.02,7,81.08,1.79,106.19,0
4167,2,540.2,19,53.2,7,55.42,1.05,102.32,0
4167,3,587.27,21,56.58,0,40.92,1.24,114.76,0
4167,4,529.54,16,41.21,3,63.03,1.2,56.5,0
4167,5,555.17,18,44.94,8,46.55,0.43,106.59,0
4167,6,628.08,25,43.01,0,47.96,0.32,135.05,0
4168,1,429.7,17,50.51,8,58.89,0.02,79.56,0
4168,2,411.34,23,40.26,8,35.56,0.91,93.12,0
4168,3,540.88,18,35.35,0,47,1.88,127.55,0
4168,4,464.6,21,40.49,9,47.82,1.01,92.51,0
4168,5,536.06,17,43.83,4,56.22,0.61,97.35,0
4168,6,588.06,19,41.67,5,39.72,0.1,99.66,0
4169,1,482.45,14,48.03,2,45.31,0.52,117.2,0
4169,2,549.18,17,54.63,2,45.72,0.62,115.06,0
4169,3,430.22,16,38.96,9,65.26,1.17,129.38,0
4169,4,536.78,17,47.82,4,41.45,1.7,112.94,0
4169,5,482.17,14,43.67,0,64.92,0.59,115.73,0
4169,6,471.63,20,51.89,14,47.87,1.43,131.72,0
4170,1,477.48,21,51.29,3,57.91,0.57,92.25,0
4170,2,509.27,24,59.73,4,53.12,0.22,59.17,0
4170,3,494.37,20,54.6,4,42.9,0,138.81,0
4170,4,564.04,25,57.53,4,72.94,1.68,73.98,0
4170,5,520.31,19,54.63,6,52.26,1.29,138.23,0
4170,6,470.96,18,56.86,10,58.49,1.19,117.62,0
4171,1,518.73,16,42.49,11,40.72,1.86,69.26,0
4171,2,610.51,12,52.17,2,53.51,1.27,112.6,0
4171,3,499.69,11,38.07,6,36.85,0.68,103.43,0
4171,4,506.15,19,41.5,10,36.85,0.04,88.45,0
4171,5,443.19,13,36.48,3,48.42,1.83,79.77,0
4171,6,438.29,16,43.27,9,40.38,0.19,126.41,0
4172,1,436.21,19,46.17,0,53.29,1.4,80.32,0
4172,2,433.48,23,42.05,10,57.02,0.8,74.3,0
4172,3,365.11,15,47.86,14,36.17,1.68,100.93,0
4172,4,530.25,22,49.27,11,55.91,0.12,90.86,0
4172,5,428,18,38.64,4,47.74,1.45,99.55,0
4172,6,432.32,23,45.81,4,28.93,0.76,137.39,0
4173,1,364.27,14,43.66,10,49.18,1.31,78.61,0
4173,2,300.74,19,43.07,2,24.3,1.79,95.29,0
4173,3,343.66,13,42.55,13,50.5,0.59,77.06,0
4173,4,305.01,13,42.02,5,44.21,0.15,87.92,0
4173,5,396.83,13,32.45,11,47.25,0.47,112.69,0
4173,6,338.71,12,40.37,9,43.65,1.31,122.8,1
4174,1,516.94,27,35.74,13,56.34,0.39,83.61,0
4174,2,562.97,23,31.77,7,42.18,0.23,108.38,0
4174,3,558.49,31,35.57,10,50.08,0.24,80.16,0
4174,4,575.98,23,27.91,11,55.04,1.75,76.46,0
4174,5,569.64,26,48.52,2,44.04,1.27,136.47,0
4174,6,576.1,24,41.79,8,46.68,1.47,126.33,1
4175,1,424.68,17,37.52,12,41.57,1.81,110,0
4175,2,477.59,13,41.34,7,62.26,0.2,129.85,0
4175,3,469.34,17,35.08,14,62.78,1.63,65.07,0
4175,4,506.11,13,31.58,9,39.89,1.32,116.55,0
4175,5,471.53,15,24.53,3,38.72,1.35,100.99,0
4175,6,563.08,17,47.53,0,43.72,1.48,123.37,1
4176,1,322.27,24,63.11,14,56.43,1.47,111.11,0
4176,2,380.9,29,63.7,12,41.85,1.23,96.17,0
4176,3,427.73,25,51.81,11,62.01,0.12,98.32,0
4176,4,322.03,26,55.22,5,48.24,0.32,130.83,0
4176,5,347.82,26,61.8,8,68.07,1.78,91.18,0
4176,6,462.04,30,57.61,13,53.13,1.87,103.26,1
4177,1,401.27,17,58.93,2,68.6,1.47,80.78,0
4177,2,484.46,16,55.09,9,64.78,0.98,105.32,0
4177,3,399.07,21,48.12,7,54.57,0.26,123.85,0
4177,4,383.84,18,52.21,11,47.07,1.3,100.03,0
4177,5,424.79,17,52.65,2,49.76,1.13,71.22,0
4177,6,504.62,15,59.09,10,51.95,1.72,105.02,0
4178,1,474.68,17,49.16,7,56.52,1,93.09,0
4178,2,517.4,20,50.67,3,42.26,1.78,99.14,0
4178,3,592.64,21,36.95,8,64.85,0.2,82.43,0
4178,4,508.04,18,50.46,3,52.11,0.84,120.99,0
4178,5,494.3,17,52.87,1,50.12,1.45,88.03,0
4178,6,480.18,22,39.44,12,59.01,1.42,89.75,1
4179,1,393.94,22,52.81,9,58.49,0.17,108.66,0
4179,2,360.23,20,56.79,2,39.51,0.75,122.63,0
4179,3,352.86,27,52.7,10,69.31,1.37,104.26,0
4179,4,270.5,25,52.51,2,59.79,1.36,129.44,0
4179,5,390.88,23,60.88,8,43.04,0.97,81.39,0
4179,6,368.68,21,43.55,13,50.25,1.81,115.69,1
4180,1,699.94,21,46.03,7,53.05,0.44,105.84,0
4180,2,639.25,21,52.82,1,36.69,1.82,98.12,0
4180,3,581.37,30,51.58,5,57.45,1.33,94.63,0
4180,4,464.63,24,57.39,5,55.44,1.23,98.68,0
4180,5,580.75,21,59.26,9,48.71,1.98,65.06,0
4180,6,577.04,30,49.62,6,51.77,1.73,124.22,0
4181,1,293.74,17,52.35,13,51.59,0.55,113.17,0
4181,2,305.35,15,53.43,9,48.05,1.33,96.41,0
4181,3,345.71,16,58,14,46.39,0.24,69.54,0
4181,4,323.52,16,46.26,10,48.54,1.98,98.76,0
4181,5,331.32,19,54.44,12,47.29,0.17,98.76,0
4181,6,300.17,24,56.15,12,56.1,0.54,53.43,1
4182,1,611.33,13,42.39,4,54.81,1.72,123.47,0
4182,2,665.56,12,37.74,12,74.07,0.23,106.02,0
4182,3,723.02,9,36.66,11,45.26,1.37,115.12,0
4182,4,619.87,12,32.04,12,50.45,0.31,79.24,0
4182,5,607.4,11,35.51,13,49.68,0.23,85.24,0
4182,6,644.19,9,32.47,12,62.78,1.89,88.23,1
4183,1,720.57,18,50.41,4,37.91,0.04,132.24,0
4183,2,585.83,15,51.61,8,59.4,0.96,90.25,0
4183,3,703.34,24,53.44,1,45.52,0.39,88.16,0
4183,4,673.09,18,49.23,5,46.81,1.65,101.03,0
4183,5,623.67,20,41.82,9,54.53,0.16,111.92,0
4183,6,608.22,20,54.51,12,61.49,1.58,86.79,1
4184,1,478.29,16,56.47,5,48.86,0.28,119.81,0
4184,2,423.21,19,67.51,1,51.71,1.78,115.43,0
4184,3,448.32,15,59.65,6,53.51,1.52,97.68,0
4184,4,392.3,17,64.76,0,63.7,1.79,89.73,0
4184,5,544.36,16,54.38,4,50.35,1.59,104.06,0
4184,6,483.42,15,66.1,11,48.86,0.95,115.46,1
4185,1,496.86,19,43.43,0,46.46,0.11,92.1,0
4185,2,529.57,10,53.95,13,46.4,0.65,72.3,0
4185,3,447.88,18,41.35,4,65.19,1.66,113.31,0
4185,4,600.09,13,44.27,10,42.95,1.43,79.74,0
4185,5,559.99,18,49.94,12,43.15,0.52,100.49,0
4185,6,497.22,18,45.78,8,57.46,1.98,77.3,0
4186,1,486.32,19,54.96,3,49.81,0.4,145.11,0
4186,2,518.49,12,64.72,0,51.48,1.14,76.01,0
4186,3,474.79,18,60.08,5,36.02,0.13,102.1,0
4186,4,551.14,16,66.48,1,54.29,1.07,142.98,0
4186,5,494.1,15,60.05,0,52.77,0.4,80.68,0
4186,6,592.63,19,63.96,8,56.81,0.41,79.83,0
4187,1,444.34,18,69.39,14,37.22,1.32,53.33,0
4187,2,416.49,17,59.58,8,54.78,1.61,114.07,0
4187,3,433.46,23,67.37,2,65.26,0.45,108.42,0
4187,4,448.56,17,64.02,5,60.14,1.68,57.82,0
4187,5,409.95,16,58.65,14,61.64,1.87,76.28,0
4187,6,404.96,23,61.93,1,49.32,0.36,94.22,1
4188,1,514.78,29,66.88,0,42.26,0.9,94.86,0
4188,2,535.72,29,55.99,10,44.25,0.89,118.31,0
4188,3,530.91,29,58.82,2,44.86,1.42,104.41,0
4188,4,577.31,28,64.55,6,52.32,1.52,126.05,0
4188,5,576.76,22,60.39,11,40.02,0.07,123.71,0
4188,6,515.44,29,63.81,2,62.56,0.55,126.7,0
4189,1,441.16,24,51.04,10,63.43,1.55,92.62,0
4189,2,575.57,23,43.34,9,33.76,0.44,103.71,0
4189,3,599.44,20,45.67,5,34.79,1.57,82.12,0
4189,4,547.12,24,44.66,4,70.96,1.98,86.89,0
4189,5,501.84,21,42.81,8,44.55,1.49,99.66,0
4189,6,545.87,18,53.55,6,52.66,1.25,86.73,1
4190,1,574.05,27,67.08,14,63.07,1.27,102.67,0
4190,2,677.82,20,75.76,3,63.86,1.33,58.47,0
4190,3,575.92,25,77.77,5,51.69,0.26,148.04,0
4190,4,596.85,29,60.4,0,29.75,1.35,111.85,0
4190,5,605.06,20,68.97,4,52.06,1.7,75.02,0
4190,6,585.2,21,67.36,6,43.82,1.31,134.38,1
4191,1,434.18,21,38.89,4,48.29,1.41,106.12,0
4191,2,400.62,17,37.28,0,47.41,0.54,106.57,0
4191,3,487.67,21,44.99,13,30.59,1.65,93.25,0
4191,4,465.3,16,41.67,14,48.48,1.42,84.59,0
4191,5,496.85,23,34.65,9,56.2,0.86,111.23,0
4191,6,432.02,18,31.63,11,47.45,1.54,135.17,1
4192,1,490.63,26,55.9,6,23.65,0.67,116.5,0
4192,2,534.27,28,45.22,2,40.23,1.34,95.22,0
4192,3,489.12,30,54.2,12,47.77,1.18,108.9,0
4192,4,485.88,28,51.21,3,53.24,0.87,111.93,0
4192,5,510.12,34,55.06,10,66.33,0.57,121.38,0
4192,6,434.62,25,61.56,5,53.3,1.03,53.16,0
4193,1,433.67,9,40.95,6,49.43,0.19,98.35,0
4193,2,526.16,8,38.87,0,49.78,0.27,78.68,0
4193,3,543.34,14,42.4,7,56.88,1.94,113.38,0
4193,4,548.03,16,37.07,14,51.01,0.25,71.13,0
4193,5,484.27,12,37.18,11,44.09,0.57,106.38,0
4193,6,456.56,15,43.67,2,69.47,0.68,87.6,1
4194,1,568.72,18,62.7,4,34.45,0.25,97.9,0
4194,2,501.59,12,64.41,10,41.43,0.96,76.35,0
4194,3,476.71,12,57.38,12,67.99,1.14,94.96,0
4194,4,452.46,13,62.3,5,41.93,0.79,124.86,0
4194,5,449.71,13,57.02,0,41.44,1.96,109.66,0
4194,6,601.94,12,65.74,9,44.52,1.94,102.55,1
4195,1,550.92,23,49.47,3,38.25,1.05,93.5,0
4195,2,524.17,21,61.8,4,56.43,0.13,99.35,0
4195,3,546.54,14,61.9,12,43.5,1.24,109.57,0
4195,4,570.89,14,48.26,10,54.13,1.46,146.8,0
4195,5,627.73,21,50.59,11,44.56,1.49,113.8,0
4195,6,654.76,21,50.85,13,39.14,1.27,73.55,0
